iso3,country_name,income_level,isco_major,transport_mass,exposed_mass,sub_only_mass,both_mass,aug_only_mass,exposed_share,sub_only_share,both_share,aug_only_share,isco_major_label
COD,"Congo, Dem. Rep.",Low income,9,616.2496558996559,46.12738927738928,30.659712509712506,15.013131313131312,0.4545454545454545,0.0748517891016887,0.049752096761746245,0.024362092813202164,0.0007375995267402928,Elementary occupations
COG,"Congo, Rep.",Lower middle income,1,1542.1477372300901,351.55322487969545,110.45787480493362,222.95722512781333,18.138124946948473,0.2279633892347652,0.07162600063423961,0.1445757885222302,0.011761600078295381,Managers
COG,"Congo, Rep.",Lower middle income,2,8697.544969435448,1626.2798335135794,368.7876863332745,1036.3978341404038,221.09431303990127,0.1869814803175591,0.04240135436255321,0.11915981323263865,0.025420312722367257,Professionals
COG,"Congo, Rep.",Lower middle income,3,4905.319157966216,1130.2776235202705,464.1536416198181,590.5412386632975,75.582743237155,0.23041877340125866,0.09462251622629583,0.12038793392357787,0.015408323251384972,Technicians
COG,"Congo, Rep.",Lower middle income,4,883.5203459938754,424.22009330538737,273.5432048343813,143.8794434323846,6.797445038621508,0.4801475090289863,0.309606005198071,0.1628479118616494,0.0076935919692659,Clerical support
COG,"Congo, Rep.",Lower middle income,5,1532.3961593961592,221.12555500055498,116.66867021867021,99.71212953712953,4.744755244755244,0.14430051501022392,0.07613479680387839,0.06506942015335061,0.003096298052994935,Service and sales
COG,"Congo, Rep.",Lower middle income,6,237.80710955710953,27.929448329448327,10.215287490287489,12.893065268065266,4.8210955710955705,0.11744580883836465,0.04295619045751986,0.05421648365382023,0.020273134727024557,Skilled agriculture
COG,"Congo, Rep.",Lower middle income,7,3286.4003068568854,383.6201322069743,215.073088023088,151.8662361030782,16.68080808080808,0.11672958142274176,0.06544336293249192,0.04621051056568429,0.00507570792456553,Craft and trades
COG,"Congo, Rep.",Lower middle income,8,2120.6145576645577,366.92341547341545,240.45726218226216,117.66716339216339,8.798989898989898,0.17302692474086845,0.11339036663366059,0.05548729398601826,0.004149264121189598,Plant and machine operators
COG,"Congo, Rep.",Lower middle income,9,616.2496558996559,86.07067377067376,49.64328449328449,34.08566433566433,2.3417249417249413,0.13966851412682765,0.0805570989257768,0.055311453741751886,0.003799961459298965,Elementary occupations
COL,Colombia,Upper middle income,1,1542.1477372300901,831.4571719130541,188.02452400540633,569.9798303004185,73.45281760722936,0.5391553298301146,0.12192380760038224,0.3696013141543629,0.04763020807536945,Managers
COL,Colombia,Upper middle income,2,8697.544969435448,3948.264306569763,664.2088131940299,2750.5876143593246,533.4678790164083,0.4539515829403113,0.07636739051400883,0.3162487373190165,0.06133545510728591,Professionals
COL,Colombia,Upper middle income,3,4905.319157966216,2617.0896614006906,864.9909913615795,1568.707538621509,183.391131417602,0.5335207714569498,0.176337352067467,0.31979724215781863,0.03738617723166405,Technicians
COL,Colombia,Upper middle income,4,883.5203459938754,698.3892607392607,444.30251170398225,239.55345830639948,14.533290728878963,0.7904620011366462,0.5028775100862953,0.27113519161454613,0.01644929943580463,Clerical support
COL,Colombia,Upper middle income,5,1532.3961593961592,604.5884837384837,252.27026029526027,323.1848318348318,29.133391608391605,0.39453797898888093,0.16462470148363423,0.21090161956695508,0.019011657938291637,Service and sales
COL,Colombia,Upper middle income,6,237.80710955710953,99.03769425019424,25.469502719502717,60.76945415695415,12.798737373737374,0.41646229347239205,0.10710151923942458,0.25554094774597275,0.0538198264869947,Skilled agriculture
COL,Colombia,Upper middle income,7,3286.4003068568854,1431.06748843262,720.1403619772041,683.4035777818672,27.52354867354867,0.4354513616149499,0.21912740224453867,0.20794897577023252,0.008374983600178703,Craft and trades
COL,Colombia,Upper middle income,8,2120.6145576645577,1191.7664058164057,734.0682983682983,438.07213619713616,19.62597125097125,0.5619910518434351,0.3461582849722257,0.20657791611106688,0.00925485076014258,Plant and machine operators
COL,Colombia,Upper middle income,9,616.2496558996559,284.3395271395271,178.52473637473636,101.74155844155842,4.073232323232323,0.4614031414336825,0.28969547433517046,0.16509795578388936,0.006609711314622736,Elementary occupations
CRI,Costa Rica,High income,1,1542.1477372300901,1053.7578266504736,207.88494887465473,595.0612421891833,250.81163558663556,0.6833053677095606,0.13480222669719358,0.3858652629857599,0.16263787802660712,Managers
CRI,Costa Rica,High income,2,8697.544969435448,5131.848149635882,772.6067516676649,2908.47971046841,1450.7616874998066,0.5900341036085481,0.08883044058785869,0.33440237684188684,0.16680128617880255,Professionals
CRI,Costa Rica,High income,3,4905.319157966216,3156.643458747135,956.0193946576298,1663.500089289795,537.12397479971,0.6435143885838214,0.19489443273126453,0.33912168316067226,0.1094982726918845,Technicians
CRI,Costa Rica,High income,4,883.5203459938754,748.3499143013848,481.92381915470145,238.17965416936002,28.246440977323328,0.847009259825888,0.5454586545062339,0.2695802708441658,0.031970334475488284,Clerical support
CRI,Costa Rica,High income,5,1532.3961593961592,735.7065268065268,275.51910589410585,372.4385447885448,87.74887612387612,0.48010204299678744,0.1797962649571467,0.24304325125384302,0.05726252678579772,Service and sales
CRI,Costa Rica,High income,6,237.80710955710953,122.9156857031857,27.381235431235428,70.80219502719503,24.732255244755244,0.5168713665966636,0.11514052494994817,0.2977295134660044,0.104001328180711,Skilled agriculture
CRI,Costa Rica,High income,7,3286.4003068568854,1667.9815128584864,802.6727640780272,744.9304138843612,120.37833489609804,0.5075405784798458,0.24424071602089878,0.22667062570865354,0.03662923675029349,Craft and trades
CRI,Costa Rica,High income,8,2120.6145576645577,1303.653119103119,765.3262848262848,492.0666361416361,46.26019813519813,0.6147525086024299,0.3608983452745614,0.232039638869381,0.021814524458487493,Plant and machine operators
CRI,Costa Rica,High income,9,616.2496558996559,334.14380619380614,198.6656954156954,122.54151404151403,12.936596736596734,0.5422214892858535,0.3223785904199259,0.19885043807873137,0.020992460787196292,Elementary occupations
CUB,Cuba,Upper middle income,1,1542.1477372300901,566.1722693972694,127.66106964930493,375.9945670342729,62.516632713691536,0.3671323153605197,0.08278134874328047,0.2438122872129041,0.04053867940433517,Managers
CUB,Cuba,Upper middle income,2,8697.544969435448,3177.9683784395856,546.2128898878898,1997.086236750865,634.6692518008307,0.36538682922680715,0.06280081239101017,0.22961493660210355,0.07297108023369342,Professionals
CUB,Cuba,Upper middle income,3,4905.319157966216,1883.7735476941357,618.5029486853016,1065.2528732705202,200.01772573831394,0.384026703876117,0.12608821745693255,0.21716280612252403,0.04077568029666043,Technicians
CUB,Cuba,Upper middle income,4,883.5203459938754,540.7746510025921,325.3261914556032,204.05162141779786,11.39683812919107,0.612068135674083,0.3682158457705267,0.23095293995551333,0.012899349948043044,Clerical support
CUB,Cuba,Upper middle income,5,1532.3961593961592,380.4591547341547,153.96605616605615,206.13081085581084,20.36228771228771,0.24827728286925144,0.10047405510773826,0.1345153533516011,0.013287874409912036,Service and sales
CUB,Cuba,Upper middle income,6,237.80710955710953,62.75203962703962,15.418104118104116,39.19945609945609,8.13447940947941,0.26387789559323366,0.06483449610408493,0.16483719167379357,0.03420620781535511,Skilled agriculture
CUB,Cuba,Upper middle income,7,3286.4003068568854,773.0691177243808,370.3383144633144,360.4237952106373,42.3070080504291,0.2352327913648914,0.1126881328761517,0.10967130037647385,0.01287335811226586,Craft and trades
CUB,Cuba,Upper middle income,8,2120.6145576645577,671.2863580863581,412.68000333000333,241.78909978909977,16.817254967254964,0.31655274442030085,0.19460396602411786,0.11401840985916044,0.007930368537022532,Plant and machine operators
CUB,Cuba,Upper middle income,9,616.2496558996559,150.74448329448327,94.89442224442223,52.07153957153957,3.7785214785214776,0.24461593098078588,0.1539869780631146,0.08449747447813324,0.006131478439538042,Elementary occupations
CZE,Czechia,High income,1,1542.1477372300901,918.319951127304,215.6807262998439,579.1084125025301,123.53081232492995,0.5954811779426096,0.13985736975319643,0.37552070954154404,0.08010309864786906,Managers
CZE,Czechia,High income,2,8697.544969435448,4356.023111924195,779.2151908849663,2864.877087708473,711.9308333307558,0.5008336406689418,0.08959024570993906,0.3293891664574435,0.08185422850155918,Professionals
CZE,Czechia,High income,3,4905.319157966216,2905.352935463229,994.0203212637035,1684.677560756237,226.65505344328872,0.5922862186744667,0.20264131430661733,0.3434389295588093,0.04620597480904009,Technicians
CZE,Czechia,High income,4,883.5203459938754,736.8269196489784,491.57425205513437,235.88033306562716,9.37233452821688,0.8339671214024156,0.5563813604112995,0.26697781679298455,0.010607944198131517,Clerical support
CZE,Czechia,High income,5,1532.3961593961592,692.683583083583,297.53421578421575,357.3961704961705,37.7531968031968,0.45202644161972777,0.19416272610697427,0.23322700745804695,0.02463670805470659,Service and sales
CZE,Czechia,High income,6,237.80710955710953,120.20369075369074,38.6922397047397,72.18468337218336,9.326767676767675,0.5054671871566723,0.16270430172083536,0.30354299964630854,0.03921988578952828,Skilled agriculture
CZE,Czechia,High income,7,3286.4003068568854,1772.4645443737547,961.844228943571,761.445637768664,49.17467766151976,0.539333124049316,0.29267409296936175,0.23169594896274548,0.014963082117208796,Craft and trades
CZE,Czechia,High income,8,2120.6145576645577,1375.676911976912,878.6861499611499,471.1424464424464,25.84831557331557,0.648716150233332,0.414354483602551,0.22217259838172462,0.012189068249056271,Plant and machine operators
CZE,Czechia,High income,9,616.2496558996559,356.4483516483516,233.75267510267508,117.28766788766788,5.408008658008657,0.5784154980629996,0.3793148975660233,0.19032492231811626,0.008775678178860102,Elementary occupations
DEU,Germany,High income,1,1542.1477372300901,936.8909394527041,212.70744484273894,588.1273336140982,136.05616099586686,0.6075234666786785,0.13792935638241172,0.3813689955999002,0.08822511469636656,Managers
DEU,Germany,High income,2,8697.544969435448,4448.944651770657,723.3196658776379,2920.2696658260897,805.35532006693,0.5115172922249847,0.08316365921872182,0.3357579266434816,0.09259570636278125,Professionals
DEU,Germany,High income,3,4905.319157966216,3026.982754826872,967.4204566675154,1766.7359659947895,292.8263321645674,0.6170817142267014,0.19721865703609295,0.36016738342613613,0.059695673764472344,Technicians
DEU,Germany,High income,4,883.4294369029662,744.5038899009487,500.4868530162648,233.15556518644752,10.861471698236404,0.8427429048673677,0.5665272540281415,0.2639209827598905,0.012294668079335692,Clerical support
DEU,Germany,High income,5,1532.123432123432,743.6573038073037,327.2218337218337,368.6192501942502,47.81621989121989,0.48537688819016295,0.21357406776836754,0.24059370313484849,0.031209117286946947,Service and sales
DEU,Germany,High income,6,237.80710955710953,138.2288267288267,40.27511655011654,80.3826923076923,17.57101787101787,0.5812644835819384,0.16936043932885214,0.3380163547565778,0.07388768949650842,Skilled agriculture
DEU,Germany,High income,7,3286.3093977659764,1844.0720530931055,938.9589084891716,844.3171165092217,60.7960280947123,0.5611376866544278,0.28571835297293463,0.25691954539739503,0.01849978828409804,Craft and trades
DEU,Germany,High income,8,2120.069103119103,1478.3165945165945,899.8452131202131,548.0638389388389,30.407542457542455,0.6972964194146573,0.4244414541942696,0.2585122523282437,0.014342712892143965,Plant and machine operators
DEU,Germany,High income,9,616.2496558996559,395.40298590298585,247.7645077145077,141.32857142857142,6.309906759906759,0.6416279216022304,0.40205216399317756,0.22933655228131114,0.01023920532774172,Elementary occupations
DNK,Denmark,High income,1,1542.1477372300901,969.935713469537,237.43182536417828,600.3756854256853,132.12820267967325,0.6289512282472205,0.1539617895433537,0.3893113940588097,0.08567804464505697,Managers
DNK,Denmark,High income,2,8697.544969435448,4657.065790027826,836.5009524015716,2993.064124502089,827.500713124165,0.5354460145240402,0.0961766746065894,0.34412746758081625,0.0951418723366345,Professionals
DNK,Denmark,High income,3,4905.319157966216,3109.6100687710978,1112.1271713580536,1719.4045538611713,278.07834355187293,0.6339261460125597,0.2267186161683209,0.35051838595840723,0.05668914388583156,Technicians
DNK,Denmark,High income,4,883.5203459938754,743.4720134440722,517.8677502236326,203.6995896260602,21.904673594379474,0.8414882767727752,0.5861412842067392,0.23055449775400222,0.024792494812033813,Clerical support
DNK,Denmark,High income,5,1532.3961593961592,758.4513403263403,343.6980769230769,377.4276529026529,37.325610500610495,0.4949446888624467,0.22428800464920973,0.24629900733461657,0.02435767687862038,Service and sales
DNK,Denmark,High income,6,237.80710955710953,148.83369269619268,53.23747086247085,83.14420163170162,12.4520202020202,0.6258588861089125,0.22386828956299912,0.3496287465355803,0.05236185001033302,Skilled agriculture
DNK,Denmark,High income,7,3286.4003068568854,1872.3962830298356,977.222741878005,850.6162322326795,44.55730891915102,0.5697407826804265,0.29735353293361305,0.25882916042148535,0.013558089325328005,Craft and trades
DNK,Denmark,High income,8,2120.6145576645577,1482.1106338106338,954.6412837162836,503.5828893328893,23.886460761460757,0.6989061866305817,0.45017199389955825,0.237470259511699,0.011263933219324413,Plant and machine operators
DNK,Denmark,High income,9,616.2496558996559,403.1244644244644,258.27272727272725,140.68507048507047,4.166666666666666,0.6541577111892218,0.4191040510938344,0.228292331100268,0.006761328995119351,Elementary occupations
DOM,Dominican Republic,Upper middle income,1,1542.1477372300901,881.7818397288985,173.56317310140838,519.3192059574412,188.89946067004888,0.5717881746613331,0.11254639805985889,0.3367506195549138,0.1224911570465605,Managers
DOM,Dominican Republic,Upper middle income,2,8697.544969435448,4302.757229659745,663.7218221922556,2557.427306061671,1081.608101405818,0.494709397281683,0.07631139873661812,0.29404013604400736,0.12435786250105751,Professionals
DOM,Dominican Republic,Upper middle income,3,4905.319157966216,2679.635385774356,815.383832180891,1506.3718560850912,357.87969750837397,0.5462713636935612,0.1662244200475134,0.3070894691202203,0.07295747452582753,Technicians
DOM,Dominican Republic,Upper middle income,4,883.5203459938754,699.4437138025373,427.55553792612614,251.9978292948881,19.89034658152305,0.7916554689136563,0.48392268481963174,0.28522017680466066,0.02251260728936392,Clerical support
DOM,Dominican Republic,Upper middle income,5,1532.3961593961592,588.5057692307693,240.4051809301809,306.15783105783106,41.94275724275724,0.3840428375014135,0.15688187382622557,0.19979026257705618,0.02737070109813169,Service and sales
DOM,Dominican Republic,Upper middle income,6,237.80710955710953,96.21836635586635,20.771348096348092,61.9816045066045,13.46541375291375,0.4046067694740617,0.08734536210894839,0.26063814753914905,0.056623259825964216,Skilled agriculture
DOM,Dominican Republic,Upper middle income,7,3286.4003068568854,1293.63022847036,633.9059320796163,575.3587165758217,84.36557981492192,0.39363136187982783,0.1928876195504875,0.1750726213648924,0.025671120964447933,Craft and trades
DOM,Dominican Republic,Upper middle income,8,2120.6145576645577,1054.4328615828615,601.251626151626,421.6934371184371,31.487798312798308,0.49722985149366944,0.2835270671789536,0.19885435360910186,0.014848430705613924,Plant and machine operators
DOM,Dominican Republic,Upper middle income,9,616.2496558996559,240.59460539460537,144.44154734154733,86.69221334221334,9.46084471084471,0.3904174275657226,0.23438803731367405,0.14067709817322716,0.015352292078821415,Elementary occupations
DZA,Algeria,Upper middle income,1,1542.1477372300901,699.8645659895659,144.58128276951805,488.0860957669781,67.1971874530698,0.45382459092189126,0.09375319839927007,0.316497624698168,0.04357376782445319,Managers
DZA,Algeria,Upper middle income,2,8697.544969435448,3389.939768440194,597.0709718686885,2342.927873957827,449.940922613678,0.38975823411698124,0.06864821900512047,0.26937806958069743,0.0517319455311633,Professionals
DZA,Algeria,Upper middle income,3,4905.319157966216,2323.2612602267013,724.3754543658955,1448.0223712561947,150.86343460461106,0.4736208155699177,0.1476714217849644,0.2951943236771073,0.030755070107845995,Technicians
DZA,Algeria,Upper middle income,4,883.5203459938754,654.223809360574,392.54077850254316,252.38684110007637,9.296189757954464,0.7404739600248087,0.4442917248962417,0.2856604743110533,0.010521760817513654,Clerical support
DZA,Algeria,Upper middle income,5,1532.3961593961592,493.3901182151182,215.7741563991564,260.8722555222555,16.743706293706293,0.32197295404964904,0.14080833802414527,0.17023812930009707,0.010926486725406668,Service and sales
DZA,Algeria,Upper middle income,6,237.80710955710953,91.06469502719501,23.22613636363636,55.78374125874125,12.054817404817404,0.38293512417182707,0.09766796462432335,0.2345755825493718,0.05069157699813189,Skilled agriculture
DZA,Algeria,Upper middle income,7,3286.4003068568854,1300.3076419925103,641.7877964871385,620.2546040217093,38.265241483662535,0.39566319394490473,0.1952859471039134,0.1887337348184832,0.011643512022508124,Craft and trades
DZA,Algeria,Upper middle income,8,2120.6145576645577,1129.025135975136,671.7204684204684,435.93295038295037,21.37171717171717,0.5324046899020332,0.31675745410341666,0.20556915862307637,0.010078077175540065,Plant and machine operators
DZA,Algeria,Upper middle income,9,616.2496558996559,262.9230047730048,158.9229548229548,100.73326673326672,3.266783216783216,0.42665014455734906,0.25788729178427694,0.1634617817128147,0.00530107106025735,Elementary occupations
ECU,Ecuador,Upper middle income,1,1542.1477372300901,929.1019041416099,171.07835612100317,579.3273030890678,178.69624493153904,0.6024726955216398,0.11093512767348962,0.37566264833330393,0.11587491951484631,Managers
ECU,Ecuador,Upper middle income,2,8697.544969435448,4526.874624597109,664.3376283889828,2647.131472728338,1215.4055234797881,0.5204772887642736,0.07638220103759975,0.30435387020484256,0.13974121752183125,Professionals
ECU,Ecuador,Upper middle income,3,4905.319157966216,2765.9153345837167,827.5334816327463,1533.6063824247647,404.77547052620577,0.5638604228415766,0.168701251637997,0.31264150874550023,0.08251766245807925,Technicians
ECU,Ecuador,Upper middle income,4,883.5203459938754,697.8027549248137,420.8987155001861,258.08095368683604,18.82308573779162,0.7897981728308167,0.47638825456443284,0.29210527505908174,0.0213046432073021,Clerical support
ECU,Ecuador,Upper middle income,5,1532.3961593961592,603.0041902541902,216.98137695637695,329.84895937395936,56.17385392385392,0.3935041122080364,0.14159613728207102,0.21525044770664029,0.03665752721932508,Service and sales
ECU,Ecuador,Upper middle income,6,237.80710955710953,102.22489316239314,22.47636946386946,62.206089743589736,17.54243395493395,0.4298647477477698,0.09451512827236036,0.261582127882728,0.07376749159268144,Skilled agriculture
ECU,Ecuador,Upper middle income,7,3286.4003068568854,1305.4448159296842,618.9568175245806,605.0109629405681,81.47703546453546,0.39722635529395145,0.18833883876932545,0.18409533424100755,0.024792182283618434,Craft and trades
ECU,Ecuador,Upper middle income,8,2120.6145576645577,1105.7801115551115,643.3254273504273,424.0799561549561,38.37472804972805,0.5214432333110606,0.30336744837728763,0.1999797439012195,0.018096041032553464,Plant and machine operators
ECU,Ecuador,Upper middle income,9,616.2496558996559,241.85137085137083,140.41182706182704,90.70791985791985,10.731623931623929,0.39245680469921684,0.22784893381699567,0.1471934612693558,0.017414409612865347,Elementary occupations
EGY,"Egypt, Arab Rep.",Lower middle income,1,1542.1477372300901,794.0000788427259,161.05948708154588,541.965639262698,90.9749524984819,0.5148664162804917,0.1044384290773794,0.3514356155241929,0.05899237167891933,Managers
EGY,"Egypt, Arab Rep.",Lower middle income,2,8697.544969435448,3679.366603236804,671.8812574980918,2517.252448024971,490.23289771374135,0.423035076698848,0.07724952959245271,0.289421032816846,0.05636451428954923,Professionals
EGY,"Egypt, Arab Rep.",Lower middle income,3,4905.319157966216,2506.4967094996505,807.4670480663127,1526.800156053097,172.22950538024065,0.5109752553876359,0.16461050179680764,0.31125398916675595,0.03511076442407233,Technicians
EGY,"Egypt, Arab Rep.",Lower middle income,4,883.5203459938754,678.6062132312131,419.4657259407259,244.00031047383987,15.140176816647402,0.768070838785095,0.47476634561128,0.2761682983082444,0.017136194865570595,Clerical support
EGY,"Egypt, Arab Rep.",Lower middle income,5,1532.3961593961592,545.9569791319791,237.86987734487732,285.2745976245976,22.812504162504162,0.3562766558662699,0.15522740375348498,0.18616243317720796,0.014886818935576966,Service and sales
EGY,"Egypt, Arab Rep.",Lower middle income,6,237.80710955710953,99.81670551670551,27.06104312354312,67.06109168609169,5.694570707070706,0.4197381049818213,0.11379408788047353,0.2819978419105545,0.02394617519079324,Skilled agriculture
EGY,"Egypt, Arab Rep.",Lower middle income,7,3286.4003068568854,1357.9017710359815,706.7640646634067,615.2303223092696,35.90738406330511,0.4131881828889796,0.21505720504857062,0.18720492480043496,0.010926053039973984,Craft and trades
EGY,"Egypt, Arab Rep.",Lower middle income,8,2120.6145576645577,1157.5797924297924,710.8936285936286,424.6195693195693,22.066594516594513,0.5458699640846757,0.3352300049173193,0.20023420464830002,0.010405754519056284,Plant and machine operators
EGY,"Egypt, Arab Rep.",Lower middle income,9,616.2496558996559,263.27514707514706,162.53786768786767,96.79586524586523,3.941414141414141,0.4272215725472409,0.26375327942468463,0.1570724856706882,0.006395807451868051,Elementary occupations
ESP,Spain,High income,1,1542.1477372300901,926.8781610546315,210.75834312746076,597.4277354997943,118.69208242737653,0.6010307175364614,0.13666546857956152,0.38739980682580827,0.07696544213109172,Managers
ESP,Spain,High income,2,8696.635878526358,4433.077975009167,788.4171751751859,2899.201016643315,745.4597831906655,0.5097463015503818,0.09065771939721395,0.33337040404347523,0.08571817810969261,Professionals
ESP,Spain,High income,3,4904.410067057125,2936.7262322644674,1026.1774060090236,1671.386265123765,239.16256113167876,0.598792962275,0.2092356454656692,0.3407925198487073,0.04876479696062353,Technicians
ESP,Spain,High income,4,883.5203459938754,736.7422636187341,499.36926782367954,221.21734262469556,16.155653170359052,0.8338713046726388,0.5652040386935709,0.2503817185736083,0.018285547405459575,Clerical support
ESP,Spain,High income,5,1532.3961593961592,724.6931041181041,305.45294427794425,380.646978021978,38.59318181818181,0.4729149832923553,0.19933027266154726,0.2483998512316632,0.02518485939914484,Service and sales
ESP,Spain,High income,6,237.80710955710953,122.53888888888888,36.72520396270396,77.09266705516704,8.72101787101787,0.5152869025535214,0.15443274185999212,0.3241815065947521,0.036672654098777104,Skilled agriculture
ESP,Spain,High income,7,3286.4003068568854,1703.5456616482932,902.6547795041215,755.71743059572,45.173451548451546,0.5183621904166522,0.27466367308352063,0.22995294548231357,0.013745571850817971,Craft and trades
ESP,Spain,High income,8,2120.432739482739,1383.2629592629592,871.6711815961816,481.72911255411253,29.86266511266511,0.6523493688370393,0.4110817407058231,0.22718434005674998,0.014083288074466273,Plant and machine operators
ESP,Spain,High income,9,616.2496558996559,370.5347541347541,233.7736985236985,130.58145188145187,6.179603729603729,0.6012737704393759,0.37934901266989746,0.2118969976394023,0.01002776013007617,Elementary occupations
ETH,Ethiopia,Not classified,1,1542.1477372300901,352.90302769126293,91.3751998001998,249.95964607288136,11.568181818181818,0.22883866387867963,0.05925191056229298,0.16208540857560336,0.00750134474078331,Managers
ETH,Ethiopia,Not classified,2,8697.544969435448,1761.6417965505425,363.7629759129759,1246.6071173408634,151.2717032967033,0.20254471839366522,0.041823638416506805,0.14332861994064283,0.017392460036515595,Professionals
ETH,Ethiopia,Not classified,3,4905.319157966216,1230.5381882823058,458.9552429596547,716.2051758698817,55.37776945276945,0.250857925581441,0.09356276894120405,0.14600582608509127,0.011289330555145673,Technicians
ETH,Ethiopia,Not classified,4,883.5203459938754,448.9848256318844,267.42419981978804,177.38162148309206,4.179004329004329,0.5081771208413086,0.3026802959686928,0.20076687796425877,0.004729946908357103,Clerical support
ETH,Ethiopia,Not classified,5,1532.3961593961592,244.84798257298254,118.6020535020535,121.53885836385835,4.707070707070707,0.15978112518205795,0.07739647008041879,0.07931294895162798,0.003071706150011188,Service and sales
ETH,Ethiopia,Not classified,6,237.80710955710953,26.9763986013986,8.123989898989898,18.579681429681425,0.2727272727272727,0.11343815015303485,0.0341620984928498,0.07812920927504693,0.001146842385138099,Skilled agriculture
ETH,Ethiopia,Not classified,7,3286.4003068568854,501.5938335056756,271.2781718281718,224.7020253138674,5.613636363636363,0.15262712593445446,0.0825456872256753,0.06837329732626897,0.0017081413825101688,Craft and trades
ETH,Ethiopia,Not classified,8,2120.6145576645577,478.3339438339438,307.0494116994117,168.2518981018981,3.032634032634032,0.2255638310626025,0.1447926548413242,0.07934110302779146,0.001430073193486838,Plant and machine operators
ETH,Ethiopia,Not classified,9,616.2496558996559,103.18000333000332,67.42875457875458,34.77397602397602,0.9772727272727272,0.16743214757559904,0.10941791842514882,0.056428390167958614,0.0015858389824916297,Elementary occupations
FIN,Finland,High income,1,1542.1477372300901,940.0178786899374,227.94750870044984,595.4510149980738,116.6193549914138,0.6095511188690256,0.14781171945943064,0.3861180097229763,0.07562138968661863,Managers
FIN,Finland,High income,2,8697.544969435448,4555.303649171606,835.3105870221968,2883.2915010170427,836.701561132366,0.5237459151035913,0.09603981237896564,0.3315063631345841,0.09619973959004155,Professionals
FIN,Finland,High income,3,4905.319157966216,3063.810608998844,1105.4419368213485,1700.96449253361,257.4041796438855,0.6245894528642911,0.22535576202541596,0.3467591889044062,0.05247450193446889,Technicians
FIN,Finland,High income,4,883.5203459938754,745.1336456027632,510.1846503170032,219.52779801897447,15.421197266785502,0.8433689716161087,0.5774452763089395,0.24846943142212172,0.017454263885047422,Clerical support
FIN,Finland,High income,5,1532.3961593961592,756.3954434454433,345.1044483294483,373.4181956931957,37.872799422799424,0.49360306654873176,0.22520576432757228,0.24368254475418494,0.0247147574669746,Service and sales
FIN,Finland,High income,6,237.80710955710953,137.65594405594405,45.65472027972027,79.79869852369852,12.202525252525252,0.5788554611017038,0.19198215042749284,0.3355606090680599,0.05131270160615113,Skilled agriculture
FIN,Finland,High income,7,3286.4003068568854,1852.7750822277137,995.0883330120172,797.6182986604039,60.06845055529266,0.5637703594300442,0.302789751734085,0.24270272157540246,0.018277886120556672,Craft and trades
FIN,Finland,High income,8,2120.6145576645577,1477.9322066822067,953.0481185481185,493.55496447996444,31.329123654123652,0.6969358016243461,0.4494207186796429,0.23274147708554765,0.014773605859155544,Plant and machine operators
FIN,Finland,High income,9,616.2496558996559,397.9755411255411,245.21969696969694,144.37503607503606,8.38080808080808,0.6458024557345045,0.39792265135094235,0.2342801082205305,0.013599696163031577,Elementary occupations
FRA,France,High income,1,1542.1477372300901,951.6785492285492,206.45582913818205,609.0192296265825,136.20349046378456,0.6171124375787076,0.13387551928650182,0.39491626834693866,0.08832064994526712,Managers
FRA,France,High income,2,8697.544969435448,4509.896903792801,798.9899149354256,2885.96724839488,824.9397404624958,0.5185252757693457,0.0918638440782086,0.33181400711771264,0.09484742457342443,Professionals
FRA,France,High income,3,4905.319157966216,2980.1902190946307,1008.6547361135596,1697.0449832846891,274.490499696382,0.607542572281931,0.2056246910000767,0.34596015644133893,0.05595772484051536,Technicians
FRA,France,High income,4,883.4294369029662,745.40365125071,501.34632067279125,225.95464323258437,18.102687345334402,0.8437613918140056,0.5675001304352709,0.25576988245344456,0.02049137892529017,Clerical support
FRA,France,High income,5,1532.123432123432,732.592340992341,310.13986846486847,384.03634976134975,38.41612276612276,0.478154909475545,0.20242485818197628,0.25065627331937496,0.025073777974193828,Service and sales
FRA,France,High income,6,237.80710955710953,131.1550505050505,43.934246309246305,77.83115773115772,9.389646464646464,0.5515186267951065,0.18474740469731613,0.3272869254250219,0.03948429667276846,Skilled agriculture
FRA,France,High income,7,3286.3093977659764,1762.8699789976104,903.5179593798014,791.8402108125791,67.51180880522985,0.5364284872860736,0.27493393044307096,0.2409512054315001,0.020543351411502573,Craft and trades
FRA,France,High income,8,2120.069103119103,1401.3942474192472,873.5621017871017,506.24422244422243,21.587923187923185,0.6610134760973018,0.41204416426893514,0.23878666110431127,0.010182650724055385,Plant and machine operators
FRA,France,High income,9,616.2496558996559,384.81905871905866,233.39902319902316,148.06195471195468,3.3580808080808073,0.6244531823020099,0.3787410199171415,0.24026294099231701,0.005449221392551341,Elementary occupations
GBR,United Kingdom,High income,1,1542.1477372300901,966.4493806846747,219.1405702140996,610.7492749080984,136.55953556247673,0.626690528639332,0.14210089275085036,0.3960381098150092,0.08855152607347236,Managers
GBR,United Kingdom,High income,2,8697.544969435448,4598.083461627811,824.5297156575793,2987.054530398222,786.4992155720097,0.5286645228953923,0.09480028198245682,0.34343651465962005,0.09042772625331545,Professionals
GBR,United Kingdom,High income,3,4905.319157966216,2984.3530843339663,1054.5888877462405,1691.415092342298,238.34910424542775,0.6083912153783899,0.21498884247594632,0.3448124449956427,0.0485899279068009,Technicians
